Id_Cliente,Frecuencia,Vol_Entrega,lat,lon,cluster
1245,1,7,20.486498,-98.182642,cluster5
1246,1,1,20.52257,-98.194705,cluster6
1247,1,0,20.569406,-98.213951,cluster6
1248,1,10,20.556728,-98.2138,cluster6
1249,1,3,20.551712,-98.210881,cluster6
1250,1,1,20.563434,-98.215217,cluster6
1251,1,2,20.529621,-98.216601,cluster6
1252,1,1,20.544383,-98.194058,cluster6
1253,1,0,20.569921,-98.215209,cluster6
1254,1,5,20.571909,-98.217645,cluster6
1255,1,4,20.558808,-98.216804,cluster6
1256,1,2,20.561319,-98.218018,cluster6
1257,1,0,20.536821,-98.222763,cluster6
1258,1,9,20.556728,-98.201387,cluster6
1259,1,2,20.537595,-98.207373,cluster6
1260,1,22,20.562786,-98.202396,cluster6
1261,1,9,20.542851,-98.187422,cluster6
1262,1,6,20.563332,-98.212852,cluster6
1263,1,10,20.539708,-98.199827,cluster6
1264,1,2,20.537512,-98.230853,cluster6
1265,1,2,20.536949,-98.222832,cluster6
1266,1,5,20.546528,-98.230929,cluster6
1267,1,25,20.567978,-98.210485,cluster6
1268,1,29,20.515199,-98.186233,cluster6
1269,1,4,20.527495,-98.196837,cluster6
1270,1,1,20.557716,-98.208289,cluster6
1271,1,4,20.521232,-98.197751,cluster6
1272,1,2,20.531891,-98.216984,cluster6
1273,2,83.5,20.504274,-98.176104,cluster3
1274,1,2,20.576507,-98.176355,cluster6
1275,1,11,20.524882,-98.193564,cluster6
1276,1,2,20.484827,-98.243399,cluster2
1277,1,0,20.5677,-98.1304,cluster6
1278,1,20,20.512846,-98.208488,cluster6
1279,1,13,20.467106,-98.207932,cluster2
1280,1,5,20.560418,-98.179313,cluster6
1281,1,11,20.503137,-98.243716,cluster5
1282,1,3,20.543459,-98.181365,cluster6
1283,1,10,20.558409,-98.123937,cluster6
1284,1,9,20.57342,-98.140753,cluster6
1285,1,13,20.531924,-98.17036,cluster6
1286,1,7,20.45573,-98.175919,cluster2
1287,1,2,20.4524,-98.2376,cluster2
1288,1,4,20.57775,-98.13215,cluster6
1289,1,2,20.510247,-98.190165,cluster6
1290,1,4,20.457611,-98.152969,cluster2
1291,1,6,20.486216,-98.175743,cluster2
1292,1,2,20.569234,-98.128863,cluster6
1293,1,23,20.558901,-98.14366,cluster6
1294,1,2,20.5026,-98.2735,cluster2
1295,1,99,20.482849,-98.192326,cluster5
1296,1,7,20.479948,-98.212828,cluster2
1297,1,7,20.564611,-98.143906,cluster6
1298,1,6,20.464534,-98.182041,cluster2
1299,1,10,20.566734,-98.139367,cluster6
1300,1,2,20.4825,-98.2906,cluster2
1301,1,2,20.53299,-98.176909,cluster6
1302,2,1,20.454293,-98.173047,cluster3
1303,1,4,20.578197,-98.180726,cluster6
1304,1,17,20.580301,-98.134605,cluster6
1305,1,3,20.460918,-98.167836,cluster2
1306,1,66,20.456633,-98.282862,cluster5
1307,1,13,20.548254,-98.167358,cluster6
1308,1,60,20.500354,-98.200984,cluster5
1309,1,5,20.495862,-98.215782,cluster2
1310,1,2,20.50203,-98.26016,cluster2
1311,1,0,20.548385,-98.181238,cluster6
1312,1,2,20.493615,-98.27496,cluster2
1313,1,2,20.553528,-98.150087,cluster6
1314,1,6,20.559405,-98.147288,cluster6
1315,1,47,20.554675,-98.120462,cluster6
1316,1,76,20.477339,-98.223365,cluster5
1317,1,10,20.506821,-98.258066,cluster6
1318,1,2,20.503285,-98.123146,cluster2
1319,1,2,20.495299,-98.239492,cluster2
1320,1,1,20.496389,-98.271909,cluster2
1321,1,6,20.455356,-98.157083,cluster2
1322,1,26,20.452296,-98.167607,cluster2
1323,1,8,20.525187,-98.197323,cluster6
1324,1,2,20.493218,-98.296348,cluster2
1325,2,11.5,20.453713,-98.183885,cluster3
1326,1,9,20.535931,-98.136228,cluster6
1327,1,2,20.491093,-98.199229,cluster2
1328,1,1,20.544226,-98.150107,cluster6
1329,1,1,20.505567,-98.183276,cluster6
1330,1,1,20.49474,-98.192363,cluster2
1331,1,1,20.563465,-98.184145,cluster6
1332,1,7,20.50544,-98.229658,cluster6
1333,1,6,20.530964,-98.199358,cluster6
1334,1,2,20.503822,-98.252262,cluster2
1335,1,1,20.521893,-98.214367,cluster6
1336,1,2,20.477856,-98.201416,cluster2
1337,1,17,20.471395,-98.220382,cluster2
1338,1,2,20.544138,-98.193299,cluster6
1339,2,46,20.537468,-98.205258,cluster3
1340,1,0,20.527124,-98.212893,cluster6
1341,1,3,20.472596,-98.149382,cluster2
1342,1,5,20.518286,-98.147701,cluster6
1343,1,1,20.49868,-98.236227,cluster2
1344,2,26.5,20.510558,-98.143578,cluster3
1345,2,43.5,20.47398,-98.185576,cluster3
1346,1,15,20.477492,-98.238343,cluster2
1347,1,10,20.550213,-98.176955,cluster6
1348,1,6,20.55605,-98.133137,cluster6
1349,1,2,20.460395,-98.258692,cluster2
1350,1,12,20.468585,-98.15249,cluster2
1351,1,37,20.460789,-98.232625,cluster2
1352,1,2,20.558459,-98.127562,cluster6
1353,1,2,20.521223,-98.220701,cluster6
1354,2,22,20.48872,-98.233275,cluster3
1355,1,2,20.5626,-98.207215,cluster6
1356,1,4,20.517763,-98.198404,cluster6
1357,1,4,20.522972,-98.183221,cluster6
1358,1,2,20.519368,-98.225428,cluster6
1359,1,14,20.555835,-98.128131,cluster6
1360,1,2,20.525205,-98.170624,cluster6
1361,1,17,20.465747,-98.173812,cluster2
1362,1,13,20.462551,-98.190426,cluster2
1363,1,2,20.5212,-98.1745,cluster6
1364,1,35,20.550306,-98.135296,cluster6
1365,2,16.5,20.484837,-98.142592,cluster3
1366,1,2,20.47608,-98.234967,cluster2
1367,1,2,20.537818,-98.181008,cluster6
1368,1,2,20.506776,-98.189115,cluster6
1369,1,6,20.514599,-98.185556,cluster6
1370,1,2,20.452425,-98.220003,cluster2
1371,1,3,20.48224,-98.200374,cluster2
1372,1,42,20.571033,-98.132208,cluster6
1373,1,4,20.543328,-98.1359,cluster6
1374,1,2,20.480065,-98.252635,cluster2
1375,1,34,20.562642,-98.134392,cluster6
1376,1,2,20.505607,-98.197749,cluster2
1377,1,1,20.526038,-98.153516,cluster6
1378,1,7,20.511776,-98.206115,cluster6
1379,1,4,20.484909,-98.132259,cluster2
1380,1,2,20.482415,-98.170642,cluster2
1381,1,91,20.524058,-98.124903,cluster6
1382,1,2,20.516067,-98.206196,cluster6
1383,1,6,20.472579,-98.164884,cluster2
1384,1,47,20.484563,-98.1675,cluster5
1385,1,5,20.538898,-98.146566,cluster6
1386,1,11,20.452107,-98.162269,cluster2
1387,1,22,20.486801,-98.186778,cluster2
1388,1,1,20.456393,-98.150191,cluster2
1389,1,2,20.553854,-98.195035,cluster6
1390,1,0,20.515554,-98.231509,cluster6
1391,1,6,20.484753,-98.191092,cluster2
1392,1,13,20.456399,-98.136075,cluster2
1393,1,98,20.504592,-98.218183,cluster5
1394,1,3,20.509098,-98.211881,cluster6
1395,1,14,20.519726,-98.161209,cluster6
1396,1,7,20.483657,-98.182916,cluster2
1397,1,2,20.491467,-98.276777,cluster2
1398,1,8,20.56106,-98.12987,cluster6
1399,1,11,20.462792,-98.176498,cluster2
1400,1,13,20.581852,-98.135982,cluster6
1401,1,7,20.487593,-98.192039,cluster2
1402,1,8,20.528645,-98.13791,cluster6
1403,1,2,20.545693,-98.145863,cluster6
1404,1,5,20.469285,-98.264725,cluster2
1405,1,4,20.479997,-98.137621,cluster2
1406,1,2,20.515871,-98.211813,cluster6
1407,2,3,20.485789,-98.139971,cluster3
1408,1,13,20.541308,-98.183372,cluster6
1409,1,2,20.475849,-98.162065,cluster2
1410,1,32,20.537406,-98.158847,cluster6
1411,1,2,20.503785,-98.209783,cluster2
1412,1,10,20.570235,-98.139728,cluster6
1413,1,5,20.52664,-98.155706,cluster6
1414,1,6,20.544633,-98.172358,cluster6
1415,1,2,20.487549,-98.193208,cluster2
1416,1,2,20.508864,-98.280845,cluster6
1417,1,28,20.480739,-98.235695,cluster2
1418,1,7,20.488786,-98.141555,cluster2
1419,1,11,20.488551,-98.265032,cluster2
1420,1,2,20.476933,-98.205095,cluster2
1421,2,0.5,20.477571,-98.186882,cluster3
1422,1,163,20.489534,-98.201917,cluster5
1423,1,46,20.539714,-98.16475,cluster6
1424,1,2,20.510017,-98.23219,cluster6
1425,1,2,20.559213,-98.196038,cluster6
1426,1,5,20.454166,-98.227904,cluster2
1427,1,19,20.503024,-98.157547,cluster2
1428,1,2,20.479642,-98.198153,cluster2
1429,1,7,20.537821,-98.125811,cluster6
1430,1,1,20.471143,-98.212468,cluster2
1431,1,9,20.556197,-98.148811,cluster6
1432,1,3,20.561703,-98.172553,cluster6
1433,1,2,20.479534,-98.198791,cluster2
1434,1,18,20.512238,-98.199292,cluster6
1435,1,12,20.520284,-98.226342,cluster6
1436,1,4,20.457777,-98.167343,cluster2
1437,2,19,20.489343,-98.125686,cluster3
1438,1,5,20.539043,-98.123311,cluster6
1439,1,3,20.474838,-98.172658,cluster2
1440,1,3,20.510337,-98.194523,cluster6
1441,1,3,20.508889,-98.189631,cluster6
1442,1,4,20.551189,-98.163624,cluster6
1443,1,11,20.550029,-98.136126,cluster6
1444,1,14,20.471147,-98.168974,cluster2
1445,1,6,20.566538,-98.134858,cluster6
1446,1,2,20.47398,-98.181003,cluster2
1447,1,10,20.493852,-98.192519,cluster2
1448,1,1,20.561909,-98.135635,cluster6
1449,1,14,20.505724,-98.243537,cluster2
1450,1,2,20.471941,-98.170512,cluster2
1451,1,2,20.565595,-98.137815,cluster6
1452,1,12,20.50921,-98.263233,cluster6
1453,1,1,20.451307,-98.157179,cluster2
1454,1,2,20.455061,-98.163043,cluster2
1455,1,2,20.547351,-98.128215,cluster6
1456,1,2,20.44887,-98.159444,cluster2
1457,1,7,20.489147,-98.239452,cluster2
1458,1,105,20.471603,-98.156205,cluster5
1459,1,2,20.507245,-98.229465,cluster2
1460,1,3,20.49127,-98.183534,cluster2
1461,1,93,20.494781,-98.1887,cluster5
1462,1,4,20.493265,-98.196026,cluster2
1463,1,1,20.53598,-98.158809,cluster6
1464,1,11,20.527192,-98.136827,cluster6
1465,1,32,20.476666,-98.154963,cluster2
1466,1,2,20.565784,-98.149386,cluster6
1467,1,17,20.490952,-98.213641,cluster2
1468,1,15,20.459068,-98.141777,cluster2
1469,1,2,20.4995,-98.1794,cluster2
1470,1,18,20.501273,-98.248493,cluster2
1471,1,3,20.560402,-98.133297,cluster6
1472,1,13,20.482587,-98.27845,cluster2
1473,1,2,20.489448,-98.184202,cluster2
1474,1,7,20.551951,-98.13447,cluster6
1475,1,2,20.447994,-98.163014,cluster2
1476,1,1,20.510588,-98.218888,cluster6
1477,1,2,20.461174,-98.154851,cluster2
1478,1,2,20.455892,-98.175025,cluster2
1479,1,1,20.558837,-98.138005,cluster6
1480,1,3,20.541158,-98.138583,cluster6
1481,1,11,20.481538,-98.237118,cluster2
1482,1,25,20.532431,-98.177908,cluster6
1483,1,33,20.491592,-98.209378,cluster2
1484,1,15,20.4773,-98.1471,cluster2
1485,1,0,20.476883,-98.180294,cluster2
1486,1,10,20.559385,-98.145726,cluster6
1487,1,8,20.488899,-98.209127,cluster2
1488,1,15,20.538821,-98.13432,cluster6
1489,1,10,20.498586,-98.200091,cluster2
1490,1,2,20.546788,-98.1367,cluster6
1491,1,2,20.484579,-98.126608,cluster2
1492,1,1,20.545226,-98.148945,cluster6
1493,1,15,20.518406,-98.238985,cluster6
1494,1,11,20.577572,-98.128583,cluster6
1495,1,63,20.491388,-98.27183,cluster5
1496,1,1,20.538359,-98.147258,cluster6
1497,1,12,20.463993,-98.188471,cluster2
1498,1,7,20.548129,-98.125218,cluster6
1499,1,3,20.497623,-98.187077,cluster2
1500,1,7,20.54889,-98.164538,cluster6
1501,1,81,20.482355,-98.212923,cluster5
1502,1,2,20.487572,-98.264819,cluster2
1503,1,1,20.47301,-98.1992,cluster2
1504,1,17,20.482613,-98.193027,cluster2
1505,1,6,20.494002,-98.180761,cluster2
1506,1,5,20.475896,-98.189987,cluster2
1507,1,2,20.513659,-98.222778,cluster6
1508,1,2,20.580203,-98.130871,cluster6
1509,1,47,20.460751,-98.220655,cluster2
1510,1,30,20.501049,-98.185556,cluster2
1511,1,3,20.501425,-98.200388,cluster2
1512,1,5,20.571218,-98.119982,cluster6
1513,1,4,20.532294,-98.163107,cluster6
1514,1,2,20.564741,-98.129936,cluster6
1515,1,1,20.527156,-98.14108,cluster6
1516,1,5,20.546095,-98.240625,cluster6
1517,1,13,20.475344,-98.239139,cluster2
1518,1,2,20.485968,-98.133188,cluster2
1519,1,3,20.541286,-98.187896,cluster6
1520,1,1,20.514077,-98.259399,cluster6
1521,1,2,20.513151,-98.229985,cluster6
1522,1,1,20.500442,-98.227114,cluster2
1523,1,2,20.505833,-98.231015,cluster2
1524,1,16,20.512338,-98.247377,cluster6
1525,1,1,20.534855,-98.244765,cluster6
1526,1,2,20.491486,-98.249534,cluster2
1527,1,0,20.533474,-98.17774,cluster6
1528,1,2,20.461848,-98.266693,cluster2
1529,1,1,20.50225,-98.18512,cluster2
1530,1,17,20.486447,-98.231674,cluster2
1531,1,42,20.472906,-98.151588,cluster2
1532,1,41,20.550991,-98.173817,cluster6
1533,1,2,20.483965,-98.246979,cluster2
1534,1,2,20.511056,-98.288391,cluster2
1535,1,1,20.471493,-98.186531,cluster2
1536,1,1,20.50725,-98.234565,cluster2
1537,1,1,20.482983,-98.256014,cluster2
1538,1,2,20.495561,-98.291227,cluster2
1539,1,9,20.451792,-98.148208,cluster2
1540,1,8,20.492279,-98.20741,cluster2
1541,2,9,20.525778,-98.19202,cluster3
1542,2,26,20.496274,-98.236599,cluster3
1543,1,1,20.570338,-98.172457,cluster6
1544,1,8,20.478102,-98.1304,cluster2
1545,1,2,20.489428,-98.148662,cluster2
1546,1,16,20.441476,-98.156265,cluster2
1547,1,2,20.486807,-98.190254,cluster2
1548,1,1,20.55395,-98.123183,cluster6
1549,1,16,20.459787,-98.224751,cluster2
1550,1,8,20.467174,-98.275021,cluster2
1551,1,5,20.455767,-98.160215,cluster2
1552,1,4,20.481079,-98.241892,cluster2
1553,1,5,20.502469,-98.130746,cluster2
1554,2,35.5,20.51524,-98.20358,cluster3
1555,1,6,20.44408,-98.265339,cluster2
1556,1,26,20.553799,-98.177086,cluster6
1557,1,2,20.479295,-98.188506,cluster2
1558,1,10,20.547163,-98.139225,cluster6
1559,2,1,20.539516,-98.173058,cluster3
1560,1,6,20.463295,-98.25049,cluster2
1561,1,43,20.504472,-98.144238,cluster2
1562,1,18,20.505762,-98.185041,cluster2
1563,1,7,20.525784,-98.127857,cluster6
1564,1,10,20.47624,-98.199277,cluster2
1565,1,2,20.569088,-98.17923,cluster6
1566,1,1,20.571949,-98.186192,cluster6
1567,1,15,20.497328,-98.262974,cluster2
1568,1,6,20.479411,-98.232767,cluster2
1569,1,3,20.468191,-98.190685,cluster2
1570,1,10,20.537447,-98.162618,cluster6
1571,1,4,20.467971,-98.144962,cluster2
1572,1,0,20.53062,-98.15094,cluster6
1573,1,4,20.560831,-98.139536,cluster6
1574,1,7,20.479292,-98.184215,cluster2
1575,1,8,20.563111,-98.159939,cluster6
1576,1,3,20.508215,-98.188287,cluster2
1577,1,4,20.536702,-98.147469,cluster6
1578,1,99,20.499067,-98.141896,cluster5
1579,1,3,20.50034,-98.182147,cluster2
1580,1,16,20.467885,-98.179737,cluster2
1581,1,0,20.458975,-98.260516,cluster2
1582,1,2,20.546773,-98.160296,cluster6
1583,1,4,20.544634,-98.158141,cluster6
1584,1,19,20.43707,-98.160847,cluster2
1585,1,3,20.46241,-98.187511,cluster2
1586,1,56,20.516004,-98.171745,cluster6
1587,1,12,20.531902,-98.166695,cluster6
1588,1,16,20.4982,-98.116796,cluster2
1589,1,7,20.496326,-98.206752,cluster2
1590,1,2,20.531853,-98.145439,cluster6
1591,1,40,20.47997,-98.1685,cluster2
1592,1,2,20.451395,-98.282849,cluster2
1593,1,56,20.469683,-98.189082,cluster2
1594,1,5,20.462834,-98.279379,cluster2
1595,1,1,20.464235,-98.215091,cluster2
1596,1,25,20.514589,-98.192592,cluster6
1597,1,2,20.471283,-98.153583,cluster2
1598,1,3,20.496125,-98.138171,cluster2
1599,1,10,20.5573,-98.144806,cluster6
1600,1,69,20.554687,-98.165049,cluster6
1601,1,1,20.488358,-98.1835,cluster2
1602,1,10,20.48263,-98.193127,cluster2
1603,1,2,20.499596,-98.230563,cluster2
1604,1,1,20.495311,-98.154635,cluster2
1605,1,3,20.555616,-98.138946,cluster6
1606,1,1,20.457138,-98.157419,cluster2
1607,1,1,20.560503,-98.154414,cluster6
1608,1,4,20.540496,-98.153538,cluster6
1609,1,164,20.491724,-98.189953,cluster5
1610,1,13,20.445997,-98.159201,cluster2
1611,1,12,20.489228,-98.189991,cluster2
1612,1,0,20.479685,-98.138172,cluster2
1613,1,10,20.559623,-98.174549,cluster6
1614,1,2,20.532651,-98.165618,cluster6
1615,1,1,20.536166,-98.148751,cluster6
1616,1,55,20.542055,-98.127896,cluster6
1617,1,16,20.466309,-98.161051,cluster2
1618,1,14,20.509099,-98.222326,cluster2
1619,1,2,20.5386,-98.141004,cluster6
1620,1,1,20.458339,-98.17569,cluster2
1621,1,2,20.552278,-98.132115,cluster6
1622,1,39,20.502739,-98.270743,cluster2
1623,1,7,20.492686,-98.140022,cluster2
1624,1,3,20.541659,-98.178633,cluster6
1625,1,7,20.455553,-98.185241,cluster2
1626,1,2,20.541945,-98.137456,cluster6
1627,1,3,20.489722,-98.185252,cluster2
1628,1,2,20.497871,-98.218018,cluster2
1629,1,3,20.502424,-98.220839,cluster2
1630,1,1,20.564593,-98.195732,cluster6
1631,1,4,20.487104,-98.234429,cluster2
1632,1,2,20.49233,-98.21726,cluster2
1633,1,2,20.511004,-98.221594,cluster2
1634,1,8,20.48287,-98.186457,cluster2
1635,1,1,20.460469,-98.192774,cluster2
1636,1,2,20.502896,-98.272897,cluster2
1637,1,6,20.484648,-98.182914,cluster2
1638,1,9,20.549163,-98.127391,cluster6
1639,1,3,20.571931,-98.132139,cluster6
1640,1,0,20.562105,-98.143696,cluster6
1641,1,3,20.536613,-98.14492,cluster6
1642,1,2,20.5535,-98.134488,cluster6
1643,1,1,20.562073,-98.134398,cluster6
1644,1,10,20.457609,-98.202822,cluster2
1645,1,18,20.4777,-98.203324,cluster2
1646,1,29,20.564679,-98.131604,cluster6
1647,1,10,20.4895,-98.2084,cluster2
1648,1,3,20.484156,-98.22003,cluster2
1649,1,1,20.564067,-98.14943,cluster6
1650,1,2,20.529776,-98.122835,cluster6
1651,1,1,20.4969,-98.2847,cluster2
1652,1,5,20.558209,-98.140999,cluster6
1653,1,12,20.4862,-98.2171,cluster2
1654,1,2,20.516931,-98.160869,cluster6
1655,1,12,20.485169,-98.277545,cluster2
1656,1,14,20.49733,-98.21226,cluster2
1657,1,91,20.492592,-98.22063,cluster5
1658,1,20,20.46282,-98.263398,cluster2
1659,1,26,20.49926,-98.203967,cluster2
1660,1,1,20.559048,-98.141773,cluster6
1661,1,81,20.499667,-98.219605,cluster2
1662,1,1,20.526273,-98.22008,cluster6
1663,1,2,20.525365,-98.144319,cluster6
1664,1,2,20.4737,-98.2835,cluster2
1665,1,1,20.542771,-98.140914,cluster6
1666,1,1,20.473437,-98.284476,cluster2
1667,1,1,20.4928,-98.1901,cluster2
1668,1,14,20.531926,-98.250194,cluster6
1669,1,1,20.516683,-98.161125,cluster6
1670,1,2,20.4641,-98.254,cluster2
1671,1,27,20.4606,-98.1492,cluster2
1672,1,2,20.574721,-98.141406,cluster6
1673,1,5,20.532825,-98.162123,cluster6
1674,2,3,20.488438,-98.158946,cluster3
1675,1,13,20.507022,-98.212397,cluster2
1676,1,6,20.530236,-98.150399,cluster6
1677,1,32,20.465659,-98.223085,cluster2
1678,1,34,20.55906,-98.139727,cluster6
1679,1,1,20.5072,-98.272704,cluster2
1680,1,3,20.48153,-98.207782,cluster2
1681,1,4,20.5461,-98.144,cluster6
1682,1,2,20.529007,-98.139768,cluster6
1683,1,14,20.450659,-98.285338,cluster2
1684,1,5,20.459081,-98.190779,cluster2
1685,1,20,20.477738,-98.211408,cluster2
1686,1,4,20.571115,-98.138197,cluster6
1687,1,7,20.487898,-98.178448,cluster2
1688,1,7,20.442567,-98.150298,cluster2
1689,1,8,20.558923,-98.130392,cluster6
1690,1,38,20.499574,-98.159693,cluster2
1691,1,4,20.529687,-98.169845,cluster6
1692,1,1,20.50018,-98.174711,cluster2
1693,1,2,20.449188,-98.285688,cluster2
1694,1,17,20.508846,-98.212367,cluster2
1695,1,2,20.542615,-98.130145,cluster6
1696,1,18,20.515629,-98.179818,cluster2
1697,1,50,20.504124,-98.19689,cluster2
1698,1,1,20.454495,-98.160386,cluster2
1699,1,5,20.472946,-98.159522,cluster2
1700,1,4,20.537999,-98.153131,cluster6
1701,1,7,20.458025,-98.26665,cluster2
1702,1,2,20.515538,-98.115343,cluster2
1703,1,2,20.499553,-98.271035,cluster2
1704,1,4,20.47065,-98.23964,cluster2
1705,1,1,20.470298,-98.174722,cluster2
1706,1,8,20.520855,-98.218313,cluster6
1707,1,1,20.522065,-98.16702,cluster6
1708,1,11,20.48486,-98.290074,cluster2
1709,1,1,20.541973,-98.147773,cluster6
1710,1,2,20.51519,-98.25747,cluster2
1711,1,9,20.445223,-98.170956,cluster2
1712,1,29,20.563935,-98.134834,cluster6
1713,1,4,20.498471,-98.168703,cluster2
1714,1,1,20.474351,-98.176423,cluster2
1715,1,1,20.518365,-98.228135,cluster6
1716,1,11,20.48478,-98.209414,cluster2
1717,1,2,20.544746,-98.139001,cluster6
1718,1,6,20.469733,-98.136236,cluster2
1719,1,4,20.458155,-98.27594,cluster2
1720,1,53,20.452835,-98.265065,cluster2
1721,1,10,20.505363,-98.205134,cluster2
1722,1,14,20.473729,-98.165108,cluster2
1723,1,2,20.4516,-98.1844,cluster2
1724,1,3,20.487798,-98.196297,cluster2
1725,1,2,20.493772,-98.202059,cluster2
1726,1,2,20.488047,-98.197218,cluster2
1727,1,4,20.480661,-98.251056,cluster2
1728,1,1,20.498964,-98.187563,cluster2
1729,1,6,20.546842,-98.164324,cluster6
1730,1,1,20.507493,-98.241016,cluster2
1731,1,2,20.468495,-98.272185,cluster2
1732,1,7,20.449705,-98.163302,cluster2
1733,1,4,20.492688,-98.283301,cluster2
1734,1,10,20.573837,-98.124029,cluster6
1735,1,27,20.520726,-98.192137,cluster6
1736,1,2,20.498664,-98.282816,cluster2
1737,1,54,20.483156,-98.15185,cluster2
1738,1,2,20.466807,-98.187945,cluster2
1739,1,2,20.490279,-98.278883,cluster2
1740,1,24,20.563304,-98.128011,cluster6
1741,1,1,20.494927,-98.180365,cluster2
1742,1,25,20.485716,-98.213539,cluster2
1743,1,3,20.516817,-98.214633,cluster2
1744,1,8,20.500908,-98.195662,cluster2
1745,1,7,20.51438,-98.200108,cluster2
1746,1,2,20.467168,-98.173776,cluster2
1747,1,20,20.494681,-98.151499,cluster2
1748,1,2,20.555192,-98.13493,cluster6
1749,1,11,20.509662,-98.272806,cluster2
1750,1,29,20.484597,-98.173026,cluster2
1751,1,1,20.482887,-98.217358,cluster2
1752,1,1,20.56417,-98.152257,cluster6
1753,1,2,20.558805,-98.122439,cluster6
1754,1,1,20.514707,-98.210934,cluster2
1755,1,9,20.508993,-98.186746,cluster2
1756,1,60,20.510488,-98.263037,cluster2
1757,1,2,20.524619,-98.189712,cluster6
1758,1,12,20.473354,-98.168099,cluster2
1759,1,11,20.491726,-98.266765,cluster2
1760,1,1,20.496667,-98.189407,cluster2
1761,1,1,20.440622,-98.168257,cluster2
1762,1,1,20.538588,-98.151731,cluster6
1763,1,7,20.511549,-98.20542,cluster2
1764,1,1,20.507965,-98.198339,cluster2
1765,1,4,20.532089,-98.164907,cluster6
1766,1,4,20.500921,-98.271252,cluster2
1767,1,2,20.497828,-98.27798,cluster2
1768,1,2,20.484415,-98.27,cluster2
1769,1,9,20.471597,-98.242216,cluster2
1770,1,11,20.456858,-98.169878,cluster2
1771,1,2,20.54012,-98.243628,cluster6
1772,1,2,20.532818,-98.159359,cluster6
1773,1,3,20.499445,-98.28773,cluster2
1774,1,95,20.483503,-98.16784,cluster2
1775,1,35,20.494706,-98.220021,cluster2
1776,1,2,20.481695,-98.28303,cluster2
1777,1,2,20.506957,-98.167291,cluster2
1778,1,4,20.530004,-98.250608,cluster6
1779,1,6,20.484765,-98.259885,cluster2
1780,1,1,20.479677,-98.177512,cluster2
1781,1,3,20.512611,-98.181347,cluster2
1782,1,1,20.47228,-98.258695,cluster2
1783,1,2,20.506009,-98.280013,cluster2
1784,1,15,20.503645,-98.271165,cluster2
1785,1,2,20.5554,-98.1375,cluster6
1786,1,11,20.488215,-98.157765,cluster2
1787,1,2,20.502187,-98.289371,cluster2
1788,1,2,20.471012,-98.179794,cluster2
1789,1,1,20.494705,-98.292615,cluster2
1790,1,2,20.523858,-98.240202,cluster6
1791,1,14,20.502348,-98.265033,cluster2
1792,1,8,20.510008,-98.278373,cluster2
1793,1,30,20.500507,-98.200104,cluster2
1794,1,5,20.496851,-98.240117,cluster2
1795,1,14,20.535492,-98.187227,cluster6
1796,1,5,20.487745,-98.251885,cluster2
1797,1,2,20.522231,-98.1704,cluster6
1798,1,11,20.521798,-98.182469,cluster6
1799,1,2,20.47478,-98.147094,cluster2
1800,1,2,20.547356,-98.14008,cluster6
1801,1,1,20.55594,-98.158611,cluster6
1802,1,10,20.50937,-98.270235,cluster2
1803,1,4,20.484207,-98.142568,cluster2
1804,1,3,20.503928,-98.199411,cluster2
1805,1,4,20.486935,-98.187478,cluster2
1806,1,36,20.548845,-98.16224,cluster6
1807,1,2,20.502945,-98.292845,cluster2
1808,1,151,20.530504,-98.144063,cluster6
1809,1,3,20.568191,-98.134477,cluster6
1810,1,2,20.450515,-98.156608,cluster2
1811,1,2,20.49802,-98.19669,cluster2
1812,1,2,20.487689,-98.286968,cluster2
1813,1,2,20.485844,-98.268216,cluster2
1814,1,5,20.515689,-98.235121,cluster2
1815,1,4,20.486212,-98.15889,cluster2
1816,1,3,20.566887,-98.184117,cluster6
1817,1,1,20.538066,-98.139535,cluster6
1818,1,2,20.485466,-98.277237,cluster2
1819,1,1,20.482833,-98.170319,cluster2
1820,1,2,20.470485,-98.146669,cluster2
1821,1,85,20.567025,-98.192069,cluster6
1822,1,118,20.526621,-98.216251,cluster6
1823,1,8,20.505839,-98.246196,cluster2
1824,2,33,20.517169,-98.203609,cluster3
1825,2,41,20.45516,-98.165149,cluster3
1826,1,2,20.499301,-98.189468,cluster2
1827,2,71,20.469273,-98.26399,cluster3
1828,2,1,20.537119,-98.227251,cluster3
1829,2,54,20.43809,-98.167207,cluster3
1830,1,95,20.545098,-98.144077,cluster6
1831,1,2,20.460081,-98.247575,cluster2
1832,1,62,20.449522,-98.15346,cluster2
1833,1,6,20.456449,-98.212405,cluster2
1834,1,78,20.497665,-98.235835,cluster2
1835,1,14,20.486147,-98.175935,cluster2
1836,1,6,20.493239,-98.189675,cluster2
1837,1,5,20.493912,-98.217141,cluster2
1838,1,0,20.501338,-98.186703,cluster2
1839,1,4,20.46254,-98.176826,cluster2
1840,1,7,20.508125,-98.124589,cluster2
1841,1,66,20.500141,-98.286326,cluster2
1842,1,2,20.475,-98.156,cluster2
1843,1,52,20.482626,-98.196598,cluster2
1844,1,18,20.520316,-98.170289,cluster2
1845,1,6,20.523044,-98.158983,cluster6
1846,2,73.5,20.496058,-98.206149,cluster3
1847,1,41,20.557498,-98.152375,cluster6
1848,1,1,20.542041,-98.158265,cluster6
1849,1,76,20.4806,-98.1633,cluster2
1850,1,1,20.551476,-98.158533,cluster6
